accession	tax_id	scientific_name	base_count	last_updated	first_public	description
AF136702	40372	Drosophila americana texana	884	2005-04-15	1999-06-03	Drosophila americana texana LP97.08 alcohol dehydrogenase (Adh) gene, partial cds.
AF459749	29030	Drosophila takahashii	290	2006-11-14	2002-05-16	Drosophila takahashii alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.
AF459760	29029	Drosophila eugracilis	290	2006-11-14	2002-05-16	Drosophila eugracilis alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.
AF459764	60717	Drosophila punjabiensis	290	2006-11-14	2002-05-16	Drosophila punjabiensis alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.
EF560576	306028	Drosophila gasici	622	2008-07-12	2008-05-01	Drosophila gasici pop-variant Bogota alcohol dehydrogenase (adh) gene, partial cds.
KJ767237	7227	Drosophila melanogaster	872	2014-10-29	2014-09-04	Drosophila melanogaster strain Oregon R alcohol dehydrogenase (Adh) gene, partial cds.
L78923	7270	Drosophila mimica	822	2005-04-17	1996-06-25	Drosophila mimica (strain 15292-2561.3) alcohol dehydrogenase gene, partial cds.
U76470	7224	Drosophila hydei	897	2005-04-18	1996-11-19	Drosophila hydei strain 2 alcohol dehydrogenase (Adh-Finnegan) gene, partial cds.
AF136656	95109	Drosophila americana americana	884	2005-04-15	1999-06-03	Drosophila americana americana G96.03X alcohol dehydrogenase (Adh) gene, partial cds.
AF136663	95109	Drosophila americana americana	884	2005-04-15	1999-06-03	Drosophila americana americana G96.30X alcohol dehydrogenase (Adh) gene, partial cds.
AF136698	95109	Drosophila americana americana	884	2005-04-15	1999-06-03	Drosophila americana americana G96.46Y alcohol dehydrogenase (Adh) gene, partial cds.
AF136704	40372	Drosophila americana texana	884	2005-04-15	1999-06-03	Drosophila americana texana LP97.13 alcohol dehydrogenase (Adh) gene, partial cds.
AF175218	7227	Drosophila melanogaster	951	1999-12-21	1999-10-06	Drosophila melanogaster alcohol dehydrogenase (Adh) gene, Adh-k35 allele, complete cds.
AF201423	7227	Drosophila melanogaster	479	2006-11-14	2000-07-03	Drosophila melanogaster isolate Oregon R alcohol dehydrogenase (Adhr) gene, intron 1.
AF459750	51159	Drosophila lutescens	290	2006-11-14	2002-05-16	Drosophila lutescens alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.
AY695389	133979	Drosophila dunni	507	2006-08-01	2006-08-01	Drosophila dunni strain Puerto Rico alcohol dehydrogenase (Adh) mRNA, partial cds.
U64536	7237	Drosophila pseudoobscura	3498	2005-04-18	1996-08-16	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS273 allele, complete cds.
U64555	7237	Drosophila pseudoobscura	3467	2005-04-18	1996-08-16	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS348 allele, complete cds.
U76476	7224	Drosophila hydei	897	2005-04-18	1996-11-19	Drosophila hydei strain 8 alcohol dehydrogenase (Adh-Finnegan) gene, partial cds.
X54118	7243	Drosophila teissieri	4321	2006-11-14	1992-04-14	D.teissieri Adh gene for alcohol dehydrogenase and Adh-related gene
AF136673	95109	Drosophila americana americana	884	2005-04-15	1999-06-03	Drosophila americana americana G96.45X alcohol dehydrogenase (Adh) gene, partial cds.
AF136681	95109	Drosophila americana americana	884	2005-04-15	1999-06-03	Drosophila americana americana G96.03Y alcohol dehydrogenase (Adh) gene, partial cds.
AF459781	137076	Drosophila orosa	290	2006-11-14	2002-05-16	Drosophila orosa alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.
AB669830	67531	Drosophila lacteicornis	838	2014-01-02	2014-01-02	Drosophila lacteicornis Adh gene for alcohol dehydrogenase, partial cds, strain: ISGB1.
AB669841	67534	Drosophila triauraria	842	2014-01-02	2014-01-02	Drosophila triauraria Adh gene for alcohol dehydrogenase, partial cds, strain: T544.
AB669894	137078	Drosophila truncata	830	2014-01-02	2014-01-02	Drosophila truncata Adh gene for alcohol dehydrogenase, partial cds, strain: RGN179.
AF136700	40372	Drosophila americana texana	884	2005-04-15	1999-06-03	Drosophila americana texana LP97.03 alcohol dehydrogenase (Adh) gene, partial cds.
AF459751	73156	Drosophila lucipennis	290	2006-11-14	2002-05-16	Drosophila lucipennis alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.
AB669833	67532	Drosophila quadraria	843	2014-01-02	2014-01-02	Drosophila quadraria Adh gene for alcohol dehydrogenase, partial cds, strain: Q.
EF560577	306029	Drosophila mesophragmatica	605	2008-07-12	2008-05-01	Drosophila mesophragmatica pop-variant Bogota alcohol dehydrogenase (adh) gene, partial cds.
U76474	7224	Drosophila hydei	897	2005-04-18	1996-11-19	Drosophila hydei strain 6 alcohol dehydrogenase (Adh-Finnegan) gene, partial cds.
U64526	7237	Drosophila pseudoobscura	3475	2005-04-18	1996-08-16	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS242 allele, complete cds.
X54116	7220	Drosophila erecta	3867	2006-11-14	1992-04-14	D.erecta Adh gene for alcohol dehydrogenase and Adh-related gene
AB669829	67531	Drosophila lacteicornis	838	2014-01-02	2014-01-02	Drosophila lacteicornis Adh gene for alcohol dehydrogenase, partial cds, strain: BG0571.0.
AB669861	137356	Drosophila cauverii	833	2014-01-02	2014-01-02	Drosophila cauverii Adh gene for alcohol dehydrogenase, partial cds, strain: cauv-CNRS.
AF136677	95109	Drosophila americana americana	884	2005-04-15	1999-06-03	Drosophila americana americana D.am-.6Y alcohol dehydrogenase (Adh) gene, partial cds.
AY340302	40366	Drosophila americana	881	2005-04-16	2003-08-13	Drosophila americana pop-variant NN97.08Y alcohol dehydrogenase (Adh) gene, partial cds.
AY364513	7230	Drosophila mojavensis	879	2005-04-16	2004-01-30	Drosophila mojavensis strain MJS 68 alcohol dehydrogenase-2 (Adh2) gene, complete cds.
AB703316	7247	Drosophila algonquin	405	2012-03-18	2012-03-18	Drosophila algonquin Adh gene for alcohol dehydrogenase, partial cds, clone: D.algonquin.
AY340278	40366	Drosophila americana	881	2005-04-16	2003-08-13	Drosophila americana pop-variant DN00.01X alcohol dehydrogenase (Adh) gene, partial cds.
AY340292	40366	Drosophila americana	881	2005-04-16	2003-08-13	Drosophila americana pop-variant NN00.09X alcohol dehydrogenase (Adh) gene, partial cds.
AY340294	40366	Drosophila americana	881	2005-04-16	2003-08-13	Drosophila americana pop-variant DN00.02Y alcohol dehydrogenase (Adh) gene, partial cds.
AY364506	7230	Drosophila mojavensis	880	2005-04-16	2004-01-30	Drosophila mojavensis strain MJS 16F alcohol dehydrogenase 1 (Adh1) gene, complete cds.
AY874361	7241	Drosophila subobscura	1422	2005-05-31	2005-05-31	Drosophila subobscura strain line 0 alcohol dehydrogenase (Adh-Twain) gene, partial cds.
AY874371	7241	Drosophila subobscura	1406	2005-05-31	2005-05-31	Drosophila subobscura strain line 24 alcohol dehydrogenase (Adh-Twain) gene, partial cds.
AB703324	7237	Drosophila pseudoobscura	405	2012-03-18	2012-03-18	Drosophila pseudoobscura Adh gene for alcohol dehydrogenase, partial cds, clone: D.pseudoobscura.
AF136678	95109	Drosophila americana americana	884	2005-04-15	1999-06-03	Drosophila americana americana D.am-.3Y alcohol dehydrogenase (Adh) gene, partial cds.
AY340280	40366	Drosophila americana	881	2005-04-16	2003-08-13	Drosophila americana pop-variant DN00.04X alcohol dehydrogenase (Adh) gene, partial cds.
AY340295	40366	Drosophila americana	881	2005-04-16	2003-08-13	Drosophila americana pop-variant DN00.04Y alcohol dehydrogenase (Adh) gene, partial cds.
AY364493	7230	Drosophila mojavensis	880	2005-04-16	2004-01-30	Drosophila mojavensis strain MJS 14 alcohol dehydrogenase 1 (Adh1) gene, complete cds.
AY364499	7230	Drosophila mojavensis	880	2005-04-16	2004-01-30	Drosophila mojavensis strain MJS 115 alcohol dehydrogenase 1 (Adh1) gene, complete cds.
AY364522	7230	Drosophila mojavensis	879	2005-04-16	2004-01-30	Drosophila mojavensis strain MJS 133 alcohol dehydrogenase-2 (Adh2) gene, complete cds.
AY874368	7241	Drosophila subobscura	1406	2005-05-31	2005-05-31	Drosophila subobscura strain line 16 alcohol dehydrogenase (Adh-Twain) gene, partial cds.
EF216308	426741	Drosophila luguensis	431	2010-09-07	2007-06-10	Drosophila luguensis alcohol dehydrogenase (Adh) gene, exons 2, 3 and partial cds.
U76483	7231	Drosophila mulleri	902	2005-04-18	1997-03-06	Drosophila mulleri strain -1371.22 alcohol dehydrogenase (Adh-Finnegan) gene, partial cds.
AB703320	7218	Drosophila bifasciata	405	2012-03-18	2012-03-18	Drosophila bifasciata Adh gene for alcohol dehydrogenase, partial cds, clone: D.bifasciata.
AB703319	7249	Drosophila azteca	405	2012-03-18	2012-03-18	Drosophila azteca Adh gene for alcohol dehydrogenase, partial cds, clone: D.azteca.
AY874366	7241	Drosophila subobscura	1406	2005-05-31	2005-05-31	Drosophila subobscura strain line 10 alcohol dehydrogenase (Adh-Twain) gene, partial cds.
AY874374	7241	Drosophila subobscura	1406	2005-05-31	2005-05-31	Drosophila subobscura strain line 35 alcohol dehydrogenase (Adh-Twain) gene, partial cds.
EF216309	426743	Drosophila limingi	429	2010-09-07	2007-06-10	Drosophila limingi alcohol dehydrogenase (Adh) gene, exons 2, 3 and partial cds.
U76480	7231	Drosophila mulleri	902	2005-04-18	1997-03-06	Drosophila mulleri strain -1371.16 alcohol dehydrogenase (Adh-Finnegan) gene, partial cds.
AY340284	40366	Drosophila americana	881	2005-04-16	2003-08-13	Drosophila americana pop-variant NN97.02X alcohol dehydrogenase (Adh) gene, partial cds.
AY340285	40366	Drosophila americana	881	2005-04-16	2003-08-13	Drosophila americana pop-variant NN97.04X alcohol dehydrogenase (Adh) gene, partial cds.
AY874367	7241	Drosophila subobscura	1406	2005-05-31	2005-05-31	Drosophila subobscura strain line 11 alcohol dehydrogenase (Adh-Twain) gene, partial cds.
AB669838	137070	Drosophila tani	838	2014-01-02	2014-01-02	Drosophila tani Adh gene for alcohol dehydrogenase, partial cds, strain: 14028-0661.00.
AB669874	73157	Drosophila nikananu	838	2014-01-02	2014-01-02	Drosophila nikananu Adh gene for alcohol dehydrogenase, partial cds, strain: 14028-0661.01.
AY154844	7263	Drosophila arizonae	878	2005-04-16	2003-03-03	Drosophila arizonae strain ARTU 34 alcohol dehydrogenase 2 (Adh-2) gene, complete cds.
AY154854	7263	Drosophila arizonae	880	2005-04-16	2003-03-03	Drosophila arizonae strain AR00 5 alcohol dehydrogenase 1 (Adh-1) gene, complete cds.
AB932673	133976	Drosophila similis	839	2014-10-26	2014-10-26	Drosophila similis Adh gene for alcohol dehydrogenase, partial cds, strain: 15182-2321.00.
AF067283	7239	Drosophila subsilvestris	437	2006-11-14	1998-07-02	Drosophila subsilvestris alcohol dehydrogenase (Adh) gene, exons 2 and 3 and partial cds.
M17827	7227	Drosophila melanogaster	2696	2006-11-14	1991-07-01	D.melanogaster (strain Wa-S) alcohol dehydrogenase gene (allele Adh-s), complete cds.
AY154843	7263	Drosophila arizonae	878	2005-04-16	2003-03-03	Drosophila arizonae strain ARTU 24 alcohol dehydrogenase 2 (Adh-2) gene, complete cds.
AY154845	7263	Drosophila arizonae	879	2005-04-16	2003-03-03	Drosophila arizonae strain ARTU 35 alcohol dehydrogenase 2 (Adh-2) gene, complete cds.
EF560579	30028	Drosophila gaucha	626	2008-07-12	2008-05-01	Drosophila gaucha pop-variant Campos do Jordao alcohol dehydrogenase (adh) gene, partial cds.
LC057201	94111	Drosophila prostipennis	827	2019-06-04	2019-06-04	Drosophila prostipennis Adh gene for alcohol dehydrogenase, partial cds, strain: 14022-0291.00.
LC057202	186284	Drosophila paralutea	829	2019-06-04	2019-06-04	Drosophila paralutea Adh gene for alcohol dehydrogenase, partial cds, strain: 14022-0281.00.
M17828	7227	Drosophila melanogaster	2696	2006-11-14	1991-07-01	D.melanogaster (strain Fl-1S) alcohol dehydrogenase gene (allele Adh-F), complete cds.
AB669848	132243	Drosophila vulcana	773	2014-01-02	2014-01-02	Drosophila vulcana Adh gene for alcohol dehydrogenase, partial cds, strain: 14028-0711.00.
AB194441	42026	Drosophila bipectinata	759	2006-02-27	2005-05-07	Drosophila bipectinata Adh gene for alcohol dehydrogenase, partial cds, strain:wild type CJB162.
AB669886	137074	Drosophila mayri	836	2014-01-02	2014-01-02	Drosophila mayri Adh gene for alcohol dehydrogenase, partial cds, strain: 14028-0591.00.
AB932666	133990	Drosophila parthenogenetica	834	2014-10-26	2014-10-26	Drosophila parthenogenetica Adh gene for alcohol dehydrogenase, partial cds, strain: 15181-2221.00.
X03048	7231	Drosophila mulleri	6778	2006-11-14	1986-07-02	Drosophila mulleri adh genes for alcohol dehydrogenase (adh-1, adh-2, pseudo-adh)
X15585	7232	Drosophila navojoa	2334	2006-11-14	1989-11-23	Drosophila navojoa Adh-1 gene for alcohol dehydrogenase (EC 1.1.1.1)
AB194427	30050	Drosophila varians	1756	2006-02-27	2005-05-07	Drosophila varians Adh, Adhr genes for alcohol dehydrogenase, hypothetical protein, complete and partial cds.
AF045124	30024	Drosophila emarginata	405	2006-11-14	1998-06-02	Drosophila emarginata strain 14042-0841.0 alcohol dehydrogenase (Adh) gene, exon2 and partial cds.
AF045125	30024	Drosophila emarginata	405	2006-11-14	1998-06-02	Drosophila emarginata strain 14042-0841.7 alcohol dehydrogenase (Adh) gene, exon2 and partial cds.
AY154830	7230	Drosophila mojavensis	880	2005-04-16	2003-03-03	Drosophila mojavensis strain MJBC 39.3 alcohol dehydrogenase 1 (Adh-1) gene, complete cds.
AY154864	7230	Drosophila mojavensis	877	2005-04-16	2003-03-03	Drosophila mojavensis strain MJBC 25.3 alcohol dehydrogenase 2 (Adh-2) gene, complete cds.
AY154868	7230	Drosophila mojavensis	878	2005-04-16	2003-03-03	Drosophila mojavensis strain MJBC 47.3 alcohol dehydrogenase 2 (Adh-2) gene, complete cds.
U66411	7227	Drosophila melanogaster	4789	1997-10-02	1996-11-02	Drosophila melanogaster gp150 protein and putative type III alcohol dehydrogenase (T3dh) genes, partial cds.
AY154876	7230	Drosophila mojavensis	878	2005-04-16	2003-03-03	Drosophila mojavensis strain MJBC 205.1 alcohol dehydrogenase 2 (Adh-2) gene, complete cds.
AY154837	7230	Drosophila mojavensis	880	2005-04-16	2003-03-03	Drosophila mojavensis strain MJBC 157.3 alcohol dehydrogenase 1 (Adh-1) gene, complete cds.
AB194421	42026	Drosophila bipectinata	1769	2006-02-27	2005-05-07	Drosophila bipectinata Adh, Adhr genes for alcohol dehydrogenase, hypothetical protein, complete and partial cds.
AF045113	7273	Drosophila saltans	405	2006-11-14	1998-06-02	Drosophila saltans strain 14045-0911.0 alcohol dehydrogenase (Adh) gene, exon2 and partial cds.
AY154834	7230	Drosophila mojavensis	880	2005-04-16	2003-03-03	Drosophila mojavensis strain MJBC 103.3 alcohol dehydrogenase 1 (Adh-1) gene, complete cds.
AY154874	7230	Drosophila mojavensis	880	2005-04-16	2003-03-03	Drosophila mojavensis strain MJBC 157.3 alcohol dehydrogenase 2 (Adh-2) gene, complete cds.
AF348881	73155	Drosophila biauraria	666	2006-11-14	2001-04-16	Drosophila biauraria strain HP alcohol dehydrogenase (adh) gene, exons 2, 3 and 4, and partial cds.
AF348880	67534	Drosophila triauraria	668	2006-11-14	2001-04-16	Drosophila triauraria strain ONM alcohol dehydrogenase (adh) gene, exons 2, 3 and 4, and partial cds.
AI513113	7227	Drosophila melanogaster	515	2003-12-03	1999-03-23	GH01616.3prime GH Drosophila melanogaster head pOT2 Drosophila melanogaster cDNA clone GH01616 3 similar to Adh: FBan0003481 GO:[ethanol oxidation (GO:0006069) alcohol dehydrogenase (GO:0004022) alcohol dehydrogenase (GO:0004022)] located on: 2L 35B3-35B3 : 08/12/2002, mRNA sequence.
CK131199	7227	Drosophila melanogaster	668	2003-12-03	2003-12-03	GH15138.3prime GH Drosophila melanogaster head pOT2 Drosophila melanogaster cDNA clone GH15138 3 similar to Adh: FBan0003481 GO:[ethanol oxidation (GO:0006069) alcohol dehydrogenase (GO:0004022) alcohol dehydrogenase (GO:0004022)] located on: 2L 35B3-35B3 : 08/14/2002, mRNA sequence.
CV785019	7245	Drosophila yakuba	231	2004-11-12	2004-11-12	zaa07h09.x2 D yakuba testes cDNA Drosophila yakuba cDNA 3' similar to TR:Q9U8T1 Q9U8T1 ALCOHOL DEHYDROGENASE , mRNA sequence.
BI566106	7227	Drosophila melanogaster	559	2001-09-07	2001-09-07	RH35228.5prime RH Drosophila melanogaster normalized Head pFlc-1 Drosophila melanogaster cDNA clone RH35228 5 similar to Adh: FBan0003481 GO:[ethanol oxidation (GO:0006069) alcohol dehydrogenase (GO:0004022) alcohol dehydrogenase (GO:0004022)] located on: 2L 35B3-35B3 : 07/31/2001, mRNA sequence.
AI107293	7227	Drosophila melanogaster	445	2001-04-27	1998-09-04	GH03875.5prime GH Drosophila melanogaster head pOT2 Drosophila melanogaster cDNA clone GH03875 5 similar to X04454: Drosophila melanogaster alcohol dehydrogenase null4 allele, mRNA sequence.
AY695385	133993	Drosophila belladunni	1117	2006-11-14	2006-08-01	Drosophila belladunni alcohol dehydrogenase (Adh) gene, exons 1 through 3 and partial cds Adh-Adhr intergenic spacer, complete sequence and ADHR (Adhr) gene, exon 1 and partial cds.
AY695382	133979	Drosophila dunni	2005	2006-11-14	2006-08-01	Drosophila dunni alcohol dehydrogenase (adh) gene, exons 1 through 3 and partial cds Adh-Adhr intergenic spacer, complete sequence and ADHR (Adhr) gene, exons 1 through 3 and partial cds.
BF497094	7227	Drosophila melanogaster	532	2001-04-26	2000-12-07	AT11166.5prime AT Drosophila melanogaster adult testes pOTB7 Drosophila melanogaster cDNA clone AT11166 5 similar to CG6083: FBan0006083 'alcohol dehydrogenase, iron-dependent' located on: 3L 68C9-68C10 : 04/08/2001, mRNA sequence.
BF494131	7227	Drosophila melanogaster	799	2001-04-26	2000-12-07	AT02556.5prime AT Drosophila melanogaster adult testes pOTB7 Drosophila melanogaster cDNA clone AT02556 5 similar to CG6083: FBan0006083 'alcohol dehydrogenase, iron-dependent' located on: 3L 68C9-68C10 : 04/07/2001, mRNA sequence.
BI214744	7227	Drosophila melanogaster	677	2001-07-13	2001-07-13	RE20859.5prime RE Drosophila melanogaster normalized Embryo pFlc-1 Drosophila melanogaster cDNA clone RE20859 5 similar to CG5590: FBan0005590 'alcohol dehydrogenase, iron-dependent' located on: 3R 98A6-98A6 : 04/12/2001, mRNA sequence.
BI623813	7227	Drosophila melanogaster	601	2001-09-11	2001-09-11	RH56162.5prime RH Drosophila melanogaster normalized Head pFlc-1 Drosophila melanogaster cDNA clone RH56162 5 similar to CG2767: FBan0002767 GO:[alcohol dehydrogenase (NADP+) (GO:0008106)] located on: 3R 84E5-84E5 : 08/22/2001, mRNA sequence.
BI630708	7227	Drosophila melanogaster	558	2001-09-11	2001-09-11	RH59992.5prime RH Drosophila melanogaster normalized Head pFlc-1 Drosophila melanogaster cDNA clone RH59992 5 similar to CG2767: FBan0002767 GO:[alcohol dehydrogenase (NADP+) (GO:0008106)] located on: 3R 84E5-84E5 : 08/23/2001, mRNA sequence.
AA802598	7227	Drosophila melanogaster	684	2003-12-03	1998-02-13	GM05887.5prime GM Drosophila melanogaster ovary BlueScript Drosophila melanogaster cDNA clone GM05887 5 similar to T3dh: FBan0003425 GO:[alcohol dehydrogenase (GO:0004022) enzyme (GO:0003824)] located on: 2R 58D4-58D4 : 08/13/2002, mRNA sequence.
AI387658	7227	Drosophila melanogaster	512	2001-04-25	1999-02-01	GH18240.3prime GH Drosophila melanogaster head pOT2 Drosophila melanogaster cDNA clone GH18240 3prime similar to U66411: Drosophila melanogaster gp150 protein and putative type III alcohol dehydrogenase (T3dh) genes, partial cds. CDS:<1..184 PID:g1655925, mRNA sequence.
